2016-03-01 00:04:00.000,6834,2016030161B6834,43074,5924      ,61B       ,OUTBOUND            ,40.41248703002930,-79.88214874267580,123,0,7256      ,Rankin Blvd opp Bldg #5,7257      ,Rankin Blvd opp Hawkins Ave
2016-03-01 00:04:00.000,10768,2016030171B10768,16737,5663      ,71B       ,OUTBOUND            ,40.44697151184080,-79.94839820861820,82,35,1174      ,Fifth Ave at Craig St (nearside),1175      ,Fifth Ave at Neville St
2016-03-01 00:04:00.000,10206,2016030171C10206,35468,5577      ,71C       ,INBOUND             ,40.43774330832740,-79.96431662819600,260,24,2639      ,Fifth Ave opp Craft Ave,2640      ,Fifth Ave at Robinson St
2016-03-01 00:04:00.000,7004,2016030161D7004,21734,6039      ,61D       ,INBOUND             ,40.42335568444200,-79.92859093617580,9,28,10915     ,Murray Ave at Lilac St,10916     ,Murray Ave at Welfer St
2016-03-01 00:05:00.000,6837,2016030161D6837,12622,6036      ,61D       ,OUTBOUND            ,40.44010925292970,-79.95882110595700,47,23,28        ,Forbes Ave at McKee Pl,29        ,Forbes Ave at Atwood St
2016-03-01 00:05:00.000,10206,2016030171C10206,36771,5577      ,71C       ,INBOUND             ,40.43637261023890,-79.96813671405500,277,40,2640      ,Fifth Ave at Robinson St,18165     ,Fifth Ave past Brenham St
2016-03-01 00:05:00.000,10768,2016030171B10768,16737,5663      ,71B       ,OUTBOUND            ,40.44697151184080,-79.94839820861820,82,35,1174      ,Fifth Ave at Craig St (nearside),1175      ,Fifth Ave at Neville St
2016-03-01 00:05:00.000,10209,2016030171D10209,26852,6146      ,71D       ,INBOUND             ,40.44688998528250,-79.94705732813420,264,0,1167      ,Fifth Ave at Morewood Ave,1169      ,Fifth Ave at Neville St
2016-03-01 00:05:00.000,9131,2016030171A9131,5048,5936      ,71A       ,INBOUND             ,40.46937942504880,-79.92726135253910,199,0,8181      ,Negley Ave at Hays St,8182      ,Negley Ave at Black St
2016-03-01 00:05:00.000,10770,2016030171D10770,18472,6051      ,71D       ,OUTBOUND            ,40.44739965665140,-79.94221548306740,84,25,1177      ,Fifth Ave at Morewood Ave,1178      ,Fifth Ave opp Amberson Ave
2016-03-01 00:05:00.000,9132,2016030171B9132,69,6047      ,71B       ,INBOUND             ,40.47871105487530,-79.91923875075120,184,5,3118      ,St Clair St at Bunkerhill Apts,3119      ,St Clair St at Callowhill St
2016-03-01 00:05:00.000,6838,2016030161B6838,4660,6135      ,61B       ,OUTBOUND            ,40.43762397766110,-79.98511505126950,90,23,3245      ,Forbes Ave at Pride St,3246      ,Forbes Ave at Van Braam St
2016-03-01 00:05:00.000,9129,2016030171A9129,34332,5339      ,71A       ,INBOUND             ,40.44164798134250,-80.00250792921640,249,7,3159      ,6th Ave at Wood St,20690     ,Fifth Ave at Wood St
2016-03-01 00:05:00.000,6831,2016030161C6831,73397,5649      ,61C       ,OUTBOUND            ,40.35251235961910,-79.86054992675780,267,0,17791     ,McKeesport Transportation Center Bay #2,NULL,NULL
2016-03-01 00:05:00.000,10385,20160301P110385,45582,3321      ,P1        ,INBOUND             ,40.44635772705080,-79.98853302001950,228,48,8163      ,Herron Station Stop C,1407      ,Penn Station Stop C
2016-03-01 00:05:00.000,10772,2016030171B10772,1559,5455      ,71B       ,OUTBOUND            ,40.43902488991070,-79.99547294334130,103,19,20293     ,Fifth Ave at Ross St,3241      ,Forbes Ave at Boyd St
2016-03-01 00:05:00.000,5721,2016030161B5721,6216,5542      ,61B       ,INBOUND             ,40.40841076190660,-79.86573850191560,317,30,7050      ,Hawkins Ave at #509,7051      ,Hawkins Ave opp 4th St
